customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,dependency_score,value_tier,value_score,satisfaction_flag,loyalty_segment,retention_risk,age_group,promo_sensitivity,premium_customer
384,50,Male,Sunglasses,Accessories,77,West Virginia,S,Magenta,Fall,3.8,Yes,Standard,Yes,Yes,6,PayPal,Quarterly,2,Medium Value,0.47623724489795916,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
385,70,Male,Sweater,Clothing,33,California,M,Beige,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,6,Venmo,Annually,2,Low Value,0.20373724489795922,Satisfied,Low Loyalty,Low Risk,Mature,High,No
386,67,Male,Shorts,Clothing,93,West Virginia,S,Yellow,Fall,2.7,Yes,Next Day Air,Yes,Yes,12,Credit Card,Bi-Weekly,2,High Value,0.7029719387755102,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
387,64,Male,Jewelry,Accessories,39,Louisiana,L,Brown,Spring,3.4,Yes,Express,Yes,Yes,40,PayPal,Quarterly,2,Medium Value,0.47065051020408166,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
388,45,Male,Coat,Outerwear,93,Georgia,L,Silver,Summer,4.6,Yes,Store Pickup,Yes,Yes,38,PayPal,Fortnightly,2,High Value,0.837155612244898,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
389,22,Male,Handbag,Accessories,82,Washington,M,Orange,Summer,2.7,Yes,Store Pickup,Yes,Yes,10,PayPal,Quarterly,2,Medium Value,0.5288520408163266,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
390,27,Male,Boots,Footwear,42,Virginia,L,Purple,Spring,4.2,Yes,Standard,Yes,Yes,28,Bank Transfer,Monthly,2,Medium Value,0.46405612244897965,Satisfied,Low Loyalty,Low Risk,Adult,High,No
391,25,Male,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,19,PayPal,Annually,2,Medium Value,0.49707908163265313,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
392,37,Male,Sweater,Clothing,86,Minnesota,L,Gray,Spring,4.8,Yes,Standard,Yes,Yes,25,Cash,Fortnightly,2,High Value,0.718188775510204,Satisfied,Low Loyalty,Low Risk,Adult,High,No
393,26,Male,T-shirt,Clothing,82,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,Yes,38,Credit Card,Annually,2,High Value,0.675280612244898,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
394,33,Male,Shoes,Footwear,65,Vermont,L,Maroon,Fall,4.2,Yes,Standard,Yes,Yes,6,PayPal,Fortnightly,2,Medium Value,0.4837372448979591,Satisfied,Low Loyalty,Low Risk,Adult,High,No
395,43,Male,Scarf,Accessories,29,North Dakota,M,Beige,Spring,4.8,Yes,Store Pickup,Yes,Yes,7,Debit Card,Bi-Weekly,2,Low Value,0.312359693877551,Satisfied,Low Loyalty,Low Risk,Mature,High,No
396,37,Male,Sneakers,Footwear,65,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,Yes,Yes,2,PayPal,Annually,2,Low Value,0.3592474489795918,Satisfied,Low Loyalty,Low Risk,Adult,High,No
397,46,Male,Dress,Clothing,88,South Carolina,S,Black,Fall,3.9,Yes,Standard,Yes,Yes,24,Bank Transfer,Annually,2,High Value,0.6233163265306123,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
398,22,Male,Belt,Accessories,46,Mississippi,M,Indigo,Fall,3.0,Yes,Free Shipping,Yes,Yes,26,Cash,Annually,2,Medium Value,0.39931122448979595,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
399,20,Male,Boots,Footwear,67,Montana,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,Yes,25,Debit Card,Every 3 Months,2,High Value,0.5613137755102041,Satisfied,Low Loyalty,Low Risk,Young Adult,High,No
400,60,Male,Scarf,Accessories,35,Idaho,L,Blue,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,10,Debit Card,Monthly,2,Low Value,0.31447704081632655,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
401,39,Male,Boots,Footwear,66,Utah,M,Green,Winter,4.8,Yes,Free Shipping,Yes,Yes,14,PayPal,Fortnightly,2,Medium Value,0.5383418367346938,Satisfied,Low Loyalty,Low Risk,Adult,High,No
402,43,Male,T-shirt,Clothing,91,Oklahoma,L,Orange,Fall,4.8,Yes,Standard,Yes,Yes,21,Cash,Quarterly,2,High Value,0.6468239795918367,Satisfied,Low Loyalty,Low Risk,Mature,High,No
403,31,Male,Backpack,Accessories,78,California,L,Cyan,Fall,3.0,Yes,Express,Yes,Yes,26,PayPal,Monthly,2,High Value,0.6543112244897958,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
404,19,Male,Sneakers,Footwear,45,Nevada,M,Orange,Winter,4.5,Yes,Next Day Air,Yes,Yes,12,Bank Transfer,Annually,2,Low Value,0.3079719387755102,Satisfied,Low Loyalty,Low Risk,Young Adult,High,No
405,35,Male,T-shirt,Clothing,93,Delaware,M,Indigo,Spring,4.8,Yes,Store Pickup,Yes,Yes,11,Credit Card,Monthly,2,High Value,0.6468494897959184,Satisfied,Low Loyalty,Low Risk,Adult,High,No
406,41,Male,Jeans,Clothing,74,South Carolina,S,Silver,Summer,3.8,Yes,Standard,Yes,Yes,15,Cash,Annually,2,Medium Value,0.4894642857142857,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
407,52,Male,Gloves,Accessories,55,Maryland,M,Peach,Spring,4.6,Yes,Express,Yes,Yes,13,Cash,Monthly,2,Medium Value,0.4453443877551021,Satisfied,Low Loyalty,Low Risk,Mature,High,No
408,45,Male,Hoodie,Clothing,76,North Carolina,XL,Teal,Spring,3.1,Yes,Next Day Air,Yes,Yes,5,Credit Card,Bi-Weekly,2,High Value,0.5644897959183675,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
409,34,Male,Sneakers,Footwear,66,Alabama,L,White,Spring,3.4,Yes,Express,Yes,Yes,36,Cash,Fortnightly,2,High Value,0.6730357142857143,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
410,35,Male,Shorts,Clothing,51,Minnesota,M,Brown,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,32,Bank Transfer,Monthly,2,Medium Value,0.539170918367347,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
411,29,Male,Sweater,Clothing,26,Virginia,L,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Quarterly,2,Low Value,0.15875,Satisfied,Low Loyalty,Low Risk,Adult,High,No
412,59,Male,Jeans,Clothing,29,Michigan,M,Indigo,Summer,2.8,Yes,Express,Yes,Yes,15,PayPal,Annually,2,Low Value,0.23633928571428572,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
413,24,Male,Jacket,Outerwear,74,Maine,M,Yellow,Summer,3.1,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Weekly,2,High Value,0.5659948979591837,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
414,70,Male,Jewelry,Accessories,99,Nevada,S,White,Summer,4.6,Yes,Free Shipping,Yes,Yes,48,Cash,Monthly,2,High Value,0.9071301020408162,Satisfied,High Loyalty,Low Risk,Mature,High,Yes
415,29,Male,Backpack,Accessories,88,Wyoming,L,Violet,Winter,2.6,Yes,Store Pickup,Yes,Yes,30,Debit Card,Weekly,2,High Value,0.8100510204081631,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
416,67,Male,Coat,Outerwear,31,Connecticut,M,Lavender,Winter,2.6,Yes,Express,Yes,Yes,40,Bank Transfer,Monthly,2,Medium Value,0.47565051020408156,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
417,36,Male,Belt,Accessories,55,Oregon,L,Olive,Spring,3.8,Yes,Free Shipping,Yes,Yes,24,Bank Transfer,Fortnightly,2,Medium Value,0.5376913265306122,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
418,23,Male,Sandals,Footwear,81,Mississippi,L,Beige,Fall,4.5,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly,2,High Value,0.7558801020408163,Satisfied,High Loyalty,Low Risk,Young Adult,High,Yes
419,18,Male,Sweater,Clothing,73,Illinois,L,Purple,Spring,3.0,Yes,Standard,Yes,Yes,27,Venmo,Bi-Weekly,2,High Value,0.6823086734693877,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
420,53,Male,Shorts,Clothing,91,Utah,S,Teal,Winter,3.8,Yes,Free Shipping,Yes,Yes,14,Credit Card,Every 3 Months,2,High Value,0.6289668367346939,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
421,32,Male,Socks,Clothing,54,North Carolina,S,Peach,Spring,3.8,Yes,Free Shipping,Yes,Yes,18,Debit Card,Bi-Weekly,2,Medium Value,0.5203316326530613,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
422,38,Male,Shirt,Clothing,40,Kentucky,M,Violet,Winter,3.5,Yes,Standard,Yes,Yes,48,Cash,Bi-Weekly,2,High Value,0.6252551020408162,Unsatisfied,High Loyalty,Low Risk,Adult,High,Yes
423,47,Male,Pants,Clothing,59,Minnesota,M,Purple,Fall,3.1,Yes,Store Pickup,Yes,Yes,32,Debit Card,Annually,2,Medium Value,0.509170918367347,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
424,46,Male,Scarf,Accessories,26,New York,L,Teal,Spring,3.0,Yes,Store Pickup,Yes,Yes,21,Credit Card,Bi-Weekly,2,Low Value,0.3811989795918367,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
425,66,Male,Sweater,Clothing,23,Illinois,M,Gold,Winter,4.3,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly,2,Medium Value,0.46789540816326525,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
426,40,Male,Jeans,Clothing,87,North Dakota,S,Teal,Winter,3.3,Yes,Store Pickup,Yes,Yes,4,Credit Card,Quarterly,2,Medium Value,0.5202423469387756,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
427,43,Male,Pants,Clothing,71,Louisiana,M,Violet,Winter,4.7,Yes,Express,Yes,Yes,19,Credit Card,Quarterly,2,Medium Value,0.5220790816326532,Satisfied,Low Loyalty,Low Risk,Mature,High,No
428,58,Male,Backpack,Accessories,91,Illinois,L,Black,Winter,4.5,Yes,Store Pickup,Yes,Yes,6,Credit Card,Quarterly,2,High Value,0.5549872448979591,Satisfied,Low Loyalty,Low Risk,Mature,High,No
429,21,Male,Coat,Outerwear,64,Wyoming,XL,Gold,Winter,2.9,Yes,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly,2,Medium Value,0.4536224489795918,Unsatisfied,Low Loyalty,High Risk,Young Adult,High,No
430,42,Male,Sandals,Footwear,94,Washington,M,Gold,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,21,Cash,Fortnightly,2,High Value,0.7386989795918367,Satisfied,Low Loyalty,Low Risk,Mature,High,No
431,24,Male,Shirt,Clothing,40,Texas,M,Brown,Summer,3.5,Yes,Store Pickup,Yes,Yes,40,Debit Card,Annually,2,Medium Value,0.45127551020408163,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,High,No
432,43,Male,Hat,Accessories,76,New Hampshire,L,Cyan,Winter,3.4,Yes,Store Pickup,Yes,Yes,33,Cash,Fortnightly,2,High Value,0.7109183673469388,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
433,47,Male,Shirt,Clothing,86,Indiana,S,Indigo,Fall,3.3,Yes,Free Shipping,Yes,Yes,26,Venmo,Weekly,2,High Value,0.7743112244897957,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
434,49,Male,Skirt,Clothing,92,Alabama,M,Orange,Fall,3.2,Yes,Store Pickup,Yes,Yes,23,Credit Card,Fortnightly,2,High Value,0.7396938775510205,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
435,50,Male,Shoes,Footwear,52,Oklahoma,L,Pink,Spring,4.0,Yes,Store Pickup,Yes,Yes,39,PayPal,Every 3 Months,2,High Value,0.5626530612244898,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
436,51,Male,Coat,Outerwear,28,Montana,XL,Olive,Winter,3.6,Yes,Next Day Air,Yes,Yes,42,Bank Transfer,Monthly,2,Medium Value,0.4710204081632653,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
437,40,Male,Pants,Clothing,46,Tennessee,L,Cyan,Summer,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Weekly,2,High Value,0.6411479591836734,Satisfied,Medium Loyalty,Low Risk,Adult,High,No
438,45,Male,Jewelry,Accessories,50,New Mexico,M,Peach,Summer,2.6,Yes,Next Day Air,Yes,Yes,41,PayPal,Annually,2,Medium Value,0.5136479591836735,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
439,52,Male,Belt,Accessories,23,Iowa,M,Turquoise,Winter,4.3,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly,2,Low Value,0.2842219387755102,Satisfied,Low Loyalty,Low Risk,Mature,High,No
440,62,Male,Jacket,Outerwear,50,Idaho,M,Turquoise,Summer,3.4,Yes,Free Shipping,Yes,Yes,31,Cash,Monthly,2,Medium Value,0.5274234693877551,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
441,20,Male,Shirt,Clothing,89,Oklahoma,XL,Maroon,Winter,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Fortnightly,2,High Value,0.7901658163265306,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,High,No
442,43,Male,Hoodie,Clothing,81,Florida,M,Maroon,Winter,4.2,Yes,Standard,Yes,Yes,32,Credit Card,Annually,2,High Value,0.6329209183673469,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
443,29,Male,Sunglasses,Accessories,69,Michigan,M,Olive,Fall,3.8,Yes,Store Pickup,Yes,Yes,31,Credit Card,Quarterly,2,High Value,0.5842984693877551,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
444,22,Male,Sunglasses,Accessories,67,Hawaii,M,Magenta,Summer,3.6,Yes,Free Shipping,Yes,Yes,24,PayPal,Annually,2,Medium Value,0.5051913265306123,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
445,48,Male,Dress,Clothing,20,California,M,Red,Summer,4.3,Yes,Store Pickup,Yes,Yes,31,Debit Card,Annually,2,Low Value,0.28367346938775506,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
446,42,Male,Boots,Footwear,29,Iowa,M,Olive,Fall,4.9,Yes,Standard,Yes,Yes,18,Venmo,Annually,2,Low Value,0.25470663265306126,Satisfied,Low Loyalty,Low Risk,Mature,High,No
447,19,Male,Shirt,Clothing,74,West Virginia,M,Silver,Summer,4.1,Yes,Store Pickup,Yes,Yes,15,Venmo,Monthly,2,High Value,0.5644642857142858,Satisfied,Low Loyalty,Low Risk,Young Adult,High,No
448,60,Male,Shorts,Clothing,82,Washington,S,Turquoise,Spring,3.6,Yes,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months,2,Medium Value,0.535484693877551,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
449,32,Male,Gloves,Accessories,23,Missouri,M,Yellow,Summer,3.4,Yes,Next Day Air,Yes,Yes,35,Bank Transfer,Fortnightly,2,Medium Value,0.42503826530612243,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
450,26,Male,Jewelry,Accessories,45,New York,L,Peach,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,35,Bank Transfer,Monthly,2,Medium Value,0.5237882653061224,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
451,25,Male,Boots,Footwear,21,Connecticut,L,Beige,Summer,2.7,Yes,Store Pickup,Yes,Yes,19,Credit Card,Monthly,2,Low Value,0.2908290816326531,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
452,66,Male,Jewelry,Accessories,31,Virginia,M,Pink,Summer,4.3,Yes,Express,Yes,Yes,26,Credit Card,Fortnightly,2,Medium Value,0.41493622448979595,Satisfied,Low Loyalty,Low Risk,Mature,High,No
453,45,Male,Pants,Clothing,45,Missouri,M,Violet,Summer,3.8,Yes,Express,Yes,Yes,39,PayPal,Fortnightly,2,High Value,0.5732780612244898,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
454,54,Male,Jewelry,Accessories,56,Nebraska,XL,Peach,Winter,2.8,Yes,Next Day Air,Yes,Yes,22,Credit Card,Weekly,2,High Value,0.5810714285714286,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
455,37,Male,Jacket,Outerwear,97,New Jersey,S,Gold,Summer,3.2,Yes,Next Day Air,Yes,Yes,14,Cash,Bi-Weekly,2,High Value,0.7377168367346939,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
456,54,Male,Blouse,Clothing,100,Utah,XL,Gold,Fall,3.6,Yes,Store Pickup,Yes,Yes,50,Debit Card,Fortnightly,2,High Value,0.95,Unsatisfied,High Loyalty,Low Risk,Mature,High,Yes
457,50,Male,Blouse,Clothing,96,North Carolina,S,Indigo,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly,2,High Value,0.7484183673469389,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
458,25,Male,Gloves,Accessories,99,Rhode Island,M,Blue,Spring,4.9,Yes,Next Day Air,Yes,Yes,48,Debit Card,Every 3 Months,2,High Value,0.8821301020408163,Satisfied,High Loyalty,Low Risk,Young Adult,High,Yes
459,47,Male,Shorts,Clothing,91,Arkansas,L,Black,Winter,4.0,Yes,2-Day Shipping,Yes,Yes,48,PayPal,Monthly,2,High Value,0.8621301020408162,Satisfied,High Loyalty,Low Risk,Mature,High,Yes
460,63,Male,Hat,Accessories,30,Maryland,L,Black,Winter,3.8,Yes,Standard,Yes,Yes,27,PayPal,Fortnightly,2,Medium Value,0.41543367346938775,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
461,64,Male,Shoes,Footwear,65,South Carolina,L,Teal,Summer,3.8,Yes,Store Pickup,Yes,Yes,27,Bank Transfer,Weekly,2,High Value,0.6623086734693876,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
462,18,Male,Boots,Footwear,93,Ohio,M,Yellow,Winter,3.9,Yes,Express,Yes,Yes,20,Venmo,Weekly,2,High Value,0.7769515306122449,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
463,59,Male,Jacket,Outerwear,81,Illinois,M,White,Fall,3.3,Yes,Express,Yes,Yes,48,Venmo,Every 3 Months,2,High Value,0.7808801020408164,Unsatisfied,High Loyalty,Low Risk,Mature,High,Yes
464,37,Male,Jewelry,Accessories,81,Georgia,S,Orange,Summer,2.7,Yes,Standard,Yes,Yes,29,Venmo,Weekly,2,High Value,0.7645535714285713,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
465,23,Male,Sunglasses,Accessories,52,Alabama,M,Silver,Winter,4.7,Yes,Next Day Air,Yes,Yes,45,PayPal,Monthly,2,High Value,0.6243877551020407,Satisfied,Medium Loyalty,Low Risk,Young Adult,High,No
466,54,Male,Skirt,Clothing,88,Oklahoma,M,Pink,Summer,2.8,Yes,Next Day Air,Yes,Yes,25,Cash,Quarterly,2,High Value,0.6544387755102041,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
467,38,Male,Jeans,Clothing,24,Vermont,L,Turquoise,Winter,4.6,Yes,Free Shipping,Yes,Yes,25,PayPal,Weekly,2,Medium Value,0.41943877551020403,Satisfied,Low Loyalty,Low Risk,Adult,High,No
468,19,Male,Backpack,Accessories,51,Nebraska,S,Orange,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Every 3 Months,2,Medium Value,0.5447831632653062,Satisfied,Medium Loyalty,Low Risk,Young Adult,High,No
469,34,Male,Backpack,Accessories,38,Georgia,S,Peach,Fall,5.0,Yes,Free Shipping,Yes,Yes,16,Cash,Quarterly,2,Low Value,0.31808673469387755,Satisfied,Low Loyalty,Low Risk,Adult,High,No
470,21,Male,Shorts,Clothing,46,Alabama,L,Pink,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,30,Debit Card,Bi-Weekly,2,Medium Value,0.5488010204081633,Satisfied,Medium Loyalty,Low Risk,Young Adult,High,No
471,50,Male,Dress,Clothing,63,Minnesota,L,Teal,Summer,4.6,Yes,Express,Yes,Yes,6,Cash,Every 3 Months,2,Medium Value,0.4224872448979592,Satisfied,Low Loyalty,Low Risk,Mature,High,No
472,55,Male,Scarf,Accessories,72,Missouri,XL,White,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,36,Bank Transfer,Quarterly,2,High Value,0.6317857142857143,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
473,20,Male,Jeans,Clothing,39,Georgia,L,Gray,Winter,3.9,Yes,Free Shipping,Yes,Yes,3,Bank Transfer,Quarterly,2,Low Value,0.2441198979591837,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
474,34,Male,Coat,Outerwear,42,West Virginia,L,Olive,Spring,3.9,Yes,Store Pickup,Yes,Yes,29,PayPal,Every 3 Months,2,Medium Value,0.4451785714285714,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
475,62,Male,Sweater,Clothing,76,Arkansas,XL,Maroon,Summer,2.6,Yes,2-Day Shipping,Yes,Yes,15,Cash,Quarterly,2,Medium Value,0.5257142857142858,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
476,21,Male,Sneakers,Footwear,66,Ohio,L,Magenta,Summer,2.7,Yes,Free Shipping,Yes,Yes,18,Debit Card,Annually,2,Medium Value,0.46283163265306126,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
477,21,Male,Scarf,Accessories,90,Connecticut,M,Magenta,Spring,3.5,Yes,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly,2,High Value,0.5998724489795918,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
478,42,Male,Sweater,Clothing,56,North Dakota,M,Green,Summer,3.7,Yes,Free Shipping,Yes,Yes,49,Debit Card,Weekly,2,High Value,0.7463775510204081,Unsatisfied,High Loyalty,Low Risk,Mature,High,Yes
479,35,Male,Jewelry,Accessories,43,Kansas,XL,Turquoise,Winter,3.2,Yes,Free Shipping,Yes,Yes,48,Venmo,Annually,2,Medium Value,0.5171301020408162,Unsatisfied,High Loyalty,Low Risk,Adult,High,No
480,39,Male,Handbag,Accessories,84,Iowa,L,Yellow,Winter,3.3,Yes,Store Pickup,Yes,Yes,43,Venmo,Monthly,2,High Value,0.7921428571428571,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
481,68,Male,Hoodie,Clothing,88,Vermont,M,Gray,Summer,4.8,Yes,Standard,Yes,Yes,30,Debit Card,Bi-Weekly,2,High Value,0.7850510204081632,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
482,46,Male,Hat,Accessories,88,Wisconsin,L,Peach,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,10,PayPal,Fortnightly,2,High Value,0.6376020408163265,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
483,41,Male,Belt,Accessories,42,Connecticut,M,Yellow,Winter,2.5,Yes,2-Day Shipping,Yes,Yes,11,Venmo,Annually,2,Low Value,0.2849744897959184,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
484,23,Male,Hoodie,Clothing,73,Oklahoma,M,White,Fall,3.9,Yes,Store Pickup,Yes,Yes,12,Debit Card,Weekly,2,High Value,0.6154719387755102,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
485,68,Male,Hat,Accessories,73,Missouri,L,Lavender,Summer,4.7,Yes,Free Shipping,Yes,Yes,28,Bank Transfer,Quarterly,2,High Value,0.5884311224489797,Satisfied,Low Loyalty,Low Risk,Mature,High,No
486,48,Male,Shoes,Footwear,44,Tennessee,S,Blue,Spring,2.6,Yes,Next Day Air,Yes,Yes,36,Debit Card,Fortnightly,2,Medium Value,0.5492857142857143,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
487,38,Male,Sandals,Footwear,63,New Mexico,M,Charcoal,Fall,2.8,Yes,Store Pickup,Yes,Yes,37,Venmo,Every 3 Months,2,High Value,0.6122831632653062,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
488,41,Male,Jacket,Outerwear,68,Iowa,L,Red,Winter,4.4,Yes,Store Pickup,Yes,Yes,22,Credit Card,Quarterly,2,Medium Value,0.5235714285714286,Satisfied,Low Loyalty,Low Risk,Mature,High,No
489,58,Male,Sweater,Clothing,29,Maine,L,Olive,Spring,4.6,Yes,Standard,Yes,Yes,32,Venmo,Weekly,2,Medium Value,0.4904209183673469,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
490,49,Male,Socks,Clothing,85,South Dakota,M,Green,Summer,3.2,Yes,Standard,Yes,Yes,40,PayPal,Annually,2,High Value,0.7044005102040816,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
491,57,Male,Sneakers,Footwear,42,Colorado,M,Silver,Winter,4.2,Yes,2-Day Shipping,Yes,Yes,47,Cash,Monthly,2,High Value,0.5803826530612245,Satisfied,High Loyalty,Low Risk,Mature,High,Yes
492,49,Male,Coat,Outerwear,69,Vermont,M,Silver,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,24,Credit Card,Bi-Weekly,2,High Value,0.6414413265306123,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
493,50,Male,Shirt,Clothing,62,Michigan,M,Black,Fall,3.9,Yes,Standard,Yes,Yes,11,Debit Card,Weekly,2,Medium Value,0.5474744897959184,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
494,28,Male,Backpack,Accessories,48,Nevada,XL,Red,Summer,4.7,Yes,Store Pickup,Yes,Yes,19,Cash,Bi-Weekly,2,Medium Value,0.4927040816326531,Satisfied,Low Loyalty,Low Risk,Adult,High,No
495,38,Male,Boots,Footwear,68,Indiana,M,Indigo,Winter,4.5,Yes,Express,Yes,Yes,42,Debit Card,Weekly,2,High Value,0.7710204081632653,Satisfied,Medium Loyalty,Low Risk,Adult,High,No
496,33,Male,Handbag,Accessories,36,Michigan,XL,Cyan,Fall,3.3,Yes,Free Shipping,Yes,Yes,6,Debit Card,Fortnightly,2,Low Value,0.32061224489795914,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
497,30,Male,Dress,Clothing,63,California,S,Maroon,Fall,3.3,Yes,Express,Yes,Yes,31,Venmo,Fortnightly,2,High Value,0.6255484693877551,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
498,43,Male,Sneakers,Footwear,39,Oklahoma,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,Yes,31,Cash,Weekly,2,Medium Value,0.540548469387755,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
499,43,Male,Boots,Footwear,78,Iowa,M,Lavender,Spring,3.6,Yes,Free Shipping,Yes,Yes,27,Bank Transfer,Monthly,2,High Value,0.6604336734693877,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
500,36,Male,Shoes,Footwear,99,Rhode Island,L,Silver,Winter,4.8,Yes,Express,Yes,Yes,24,PayPal,Monthly,2,High Value,0.7601913265306122,Satisfied,Low Loyalty,Low Risk,Adult,High,No
501,36,Male,T-shirt,Clothing,31,Washington,L,Purple,Fall,4.8,Yes,Next Day Air,Yes,Yes,35,Venmo,Every 3 Months,2,Medium Value,0.4200382653061224,Satisfied,Medium Loyalty,Low Risk,Adult,High,No
502,64,Male,Boots,Footwear,45,Florida,M,Cyan,Spring,2.9,Yes,Next Day Air,Yes,Yes,21,Venmo,Annually,2,Low Value,0.36307397959183674,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
